"EditorID","Prefix","FormKey","CreatedObject_FormKey","CreatedObjectCount","IngredientCount","IngredientFormKeys"
"Book_BCSLL_OB_Common_Predecessors_BreakdownPaper","Book","355378:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Common_ShiveringBestiary_BreakdownPaper","Book","355379:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Common_StandingStones_BreakdownPaper","Book","35537A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Common_Zealotry_BreakdownPaper","Book","35537B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_ElytraLife_BreakdownPaper","Book","35537C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_FallVitharn01_BreakdownPaper","Book","35537D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_FallVitharn02_BreakdownPaper","Book","35537E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_FallVitharn03_BreakdownPaper","Book","35537F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_FiveTenets_BreakdownPaper","Book","355380:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_FollowersGreyFox_SKILL_BreakdownPaper","Book","355381:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_FundamentsAlchemy_BreakdownPaper","Book","355382:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_HeavyArmorRepair_SKILL_BreakdownPaper","Book","355383:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_HidingShadow_BreakdownPaper","Book","355384:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_LightArmorRepair_BreakdownPaper","Book","355385:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_LostHistoriesTamriel_BreakdownPaper","Book","355386:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_ModernHeretics_BreakdownPaper","Book","355387:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Rare_SaintsSeducers_BreakdownPaper","Book","355388:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Religious_ManifestoCyrodiilVampyrum_BreakdownPaper","Book","355389:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Religious_PathTranscendence_SKILL_BreakdownPaper","Book","35538A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Religious_ProphetArdenSul02_BreakdownPaper","Book","35538B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Religious_TenCommands_BreakdownPaper","Book","35538C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_AyleidInscriptions_BreakdownPaper","Book","35538D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_BarkSap_BreakdownPaper","Book","35538E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_CollectedEssaysDwemer_BreakdownPaper","Book","35538F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_HistoryLockpicking_SKILL_BreakdownPaper","Book","355390:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_Knightfall_BreakdownPaper","Book","355391:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_LiturgyAffliction_SKILL_BreakdownPaper","Book","355392:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_MasterZoaraym_BreakdownPaper","Book","355393:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_ShiveringApothecary_BreakdownPaper","Book","355394:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_WarpWest_BreakdownPaper","Book","355395:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_BCSLL_OB_Valuable_WayExposedPalm_BreakdownPaper","Book","355396:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book02920v7_BreakdownPaper","Book","355397:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0AhzirrTraajijazeri_BreakdownPaper","Book","355398:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0ArgonianAccountBook1_BreakdownPaper","Book","355399:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0ArgonianAccountBook3_BreakdownPaper","Book","35539A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0BlackArrowV1_BreakdownPaper","Book","35539B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0DanceInFireV1_BreakdownPaper","Book","35539C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0DanceInFireV3_BreakdownPaper","Book","35539D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0DanceInFireV4_BreakdownPaper","Book","35539E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0ImmortalBlood_BreakdownPaper","Book","35539F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0MysteryOfTalaraV1_BreakdownPaper","Book","3553A0:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0NightingalesFactOrFiction_BreakdownPaper","Book","3553A1:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0PallaV1_BreakdownPaper","Book","3553A2:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0RansomOfZarek_BreakdownPaper","Book","3553A3:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0Shadowmarks_BreakdownPaper","Book","3553A4:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0WolfQueenV2_BreakdownPaper","Book","3553A5:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0WolfQueenV3_BreakdownPaper","Book","3553A6:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0WolfQueenV4_BreakdownPaper","Book","3553A7:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0WolfQueenV5_BreakdownPaper","Book","3553A8:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book0WolfQueenV7_BreakdownPaper","Book","3553A9:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapBiographyofBarenziahvI_BreakdownPaper","Book","3553AA:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapBiographyofBarenziahvII_BreakdownPaper","Book","3553AB:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapBiographyofBarenziahvIII_BreakdownPaper","Book","3553AC:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapBriefHistoryoftheEmpirev1_BreakdownPaper","Book","3553AD:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapBriefHistoryoftheEmpirev2_BreakdownPaper","Book","3553AE:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapBriefHistoryoftheEmpirev3_BreakdownPaper","Book","3553AF:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapBriefHistoryoftheEmpirev4_BreakdownPaper","Book","3553B0:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapCombatTips_BreakdownPaper","Book","3553B1:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapHorkers_BreakdownPaper","Book","3553B2:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapKolbAndTheDragon_BreakdownPaper","Book","3553B3:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapNineHolds_BreakdownPaper","Book","3553B4:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapNordsArise_BreakdownPaper","Book","3553B5:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapOlafAndTheDragon_BreakdownPaper","Book","3553B6:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapReportDisasterIonith_BreakdownPaper","Book","3553B7:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapSheogorathMyths_BreakdownPaper","Book","3553B8:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapTheCityofStone_BreakdownPaper","Book","3553B9:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapTheCodeofMalacath_BreakdownPaper","Book","3553BA:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapTheYellowBookofRiddles_BreakdownPaper","Book","3553BB:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapUncommonTaste_BreakdownPaper","Book","3553BC:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book1CheapWhiterun_BreakdownPaper","Book","3553BD:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonAlduinEntAkatosh_BreakdownPaper","Book","3553BE:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonAMinorMaze_BreakdownPaper","Book","3553BF:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonAntecedentsofDwemerLaw_BreakdownPaper","Book","3553C0:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonBeggarPrince_BreakdownPaper","Book","3553C1:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonBookofDaedra_BreakdownPaper","Book","3553C2:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonButcherofMarkarth_BreakdownPaper","Book","3553C3:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonCabinInTheWoods_BreakdownPaper","Book","3553C4:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonCakeandTheDiamond_BreakdownPaper","Book","3553C5:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonCatsOfSkyrim_BreakdownPaper","Book","3553C6:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonChancesFolly_BreakdownPaper","Book","3553C7:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonDarkestDarkness_BreakdownPaper","Book","3553C8:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonDreamOfSovngarde_BreakdownPaper","Book","3553C9:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonDunmerOfSkyrim_BreakdownPaper","Book","3553CA:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_book2CommonDwarvenArchitectureVolI_BreakdownPaper","Book","3553CB:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_book2CommonDwarvenArchitectureVolII_BreakdownPaper","Book","3553CC:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_book2CommonDwarvenArchitectureVolIII_BreakdownPaper","Book","3553CD:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonExplorersGuideToSkyrim_BreakdownPaper","Book","3553CE:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonFallFromGlory_BreakdownPaper","Book","3553CF:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonFirstHoldRevolt_BreakdownPaper","Book","3553D0:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonFjoriAndHolgeir_BreakdownPaper","Book","3553D1:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonFrontierConquest_BreakdownPaper","Book","3553D2:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonFrostbiteSpiderVenom_BreakdownPaper","Book","3553D3:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonGalerionTheMystic_BreakdownPaper","Book","3553D4:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonGiantsAndMammoths_BreakdownPaper","Book","3553D5:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonGreatWar_BreakdownPaper","Book","3553D6:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonHagravens_BreakdownPaper","Book","3553D7:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonLegendofRedEagle_BreakdownPaper","Book","3553D8:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonMadmenoftheReach_BreakdownPaper","Book","3553D9:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonManualMixedUnitTactics_BreakdownPaper","Book","3553DA:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonMysteriousAkavir_BreakdownPaper","Book","3553DB:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonNordsOfSkyrim_BreakdownPaper","Book","3553DC:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonOblivionCrisis_BreakdownPaper","Book","3553DD:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonOnIceWraiths_BreakdownPaper","Book","3553DE:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonOverviewofGodsandWorship_BreakdownPaper","Book","3553DF:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonPensionOfAncestorMoth_BreakdownPaper","Book","3553E0:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonPirateKing_BreakdownPaper","Book","3553E1:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRealBarenziahV1_BreakdownPaper","Book","3553E2:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRealBarenziahV2_BreakdownPaper","Book","3553E3:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRealBarenziahV3_BreakdownPaper","Book","3553E4:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRealBarenziahV4_BreakdownPaper","Book","3553E5:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRealBarenziahV5_BreakdownPaper","Book","3553E6:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRiftenOfCrossedDaggers_BreakdownPaper","Book","3553E7:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRisingThreatV1_BreakdownPaper","Book","3553E8:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRisingThreatV2_BreakdownPaper","Book","3553E9:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRisingThreatV3_BreakdownPaper","Book","3553EA:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRisingThreatV4_BreakdownPaper","Book","3553EB:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonRuinsofKemelZe_BreakdownPaper","Book","3553EC:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonScourgeoftheGrayQuarter_BreakdownPaper","Book","3553ED:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonShortLifeUrielSeptim_BreakdownPaper","Book","3553EE:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonSolitude_BreakdownPaper","Book","3553EF:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_book2CommonSongAskeldeMen_BreakdownPaper","Book","3553F0:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonSongOfReturnV19_BreakdownPaper","Book","3553F1:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonSongOfReturnV2_BreakdownPaper","Book","3553F2:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonSongOfReturnV56_BreakdownPaper","Book","3553F3:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonSongOfReturnV7_BreakdownPaper","Book","3553F4:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonTheArcturianHeresy_BreakdownPaper","Book","3553F5:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonTheFirmament_BreakdownPaper","Book","3553F6:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonTheHopeoftheRedoran_BreakdownPaper","Book","3553F7:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonTheWispmother_BreakdownPaper","Book","3553F8:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonThiefOfVirtue_BreakdownPaper","Book","3553F9:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonThirdEra_BreakdownPaper","Book","3553FA:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonTrollSlaying_BreakdownPaper","Book","3553FB:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonVernaccusandBourlor_BreakdownPaper","Book","3553FC:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonWabbajack_BreakdownPaper","Book","3553FD:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonWatcherofStones_BreakdownPaper","Book","3553FE:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonWindhelmLetters_BreakdownPaper","Book","3553FF:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonWoodcuttersWife_BreakdownPaper","Book","355400:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2CommonYngolLore_BreakdownPaper","Book","355401:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousAedraandDaedra_BreakdownPaper","Book","355402:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousAKissSweetMother_BreakdownPaper","Book","355403:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousAlduinAkatoshDichotomy_BreakdownPaper","Book","355404:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousAncestorsandtheDunmer_BreakdownPaper","Book","355405:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousChildrensAnuad_BreakdownPaper","Book","355406:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV1_BreakdownPaper","Book","355407:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV2_BreakdownPaper","Book","355408:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV3_BreakdownPaper","Book","355409:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV4_BreakdownPaper","Book","35540A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV5_BreakdownPaper","Book","35540B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV6_BreakdownPaper","Book","35540C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV7_BreakdownPaper","Book","35540D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSongofPelinalV8_BreakdownPaper","Book","35540E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousSpiritofNirn_BreakdownPaper","Book","35540F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousTalosWorship_BreakdownPaper","Book","355410:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousTheAmuletofKings_BreakdownPaper","Book","355411:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousTheMonomyth_BreakdownPaper","Book","355412:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book2ReligiousTrialsofStAlessia_BreakdownPaper","Book","355413:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3Valuable2920v11a_BreakdownPaper","Book","355414:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3Valuable2920v12a_BreakdownPaper","Book","355415:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3Valuable2920v3a_BreakdownPaper","Book","355416:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableAmongstTheDraugr_BreakdownPaper","Book","355417:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableArgonianAccountBook2_BreakdownPaper","Book","355418:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableArgonianAccountBook4_BreakdownPaper","Book","355419:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableAShortHistoryofMorrowind_BreakdownPaper","Book","35541A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableAzuraandtheBox_BreakdownPaper","Book","35541B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableBlades_BreakdownPaper","Book","35541C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableCharwichKoniingeLettersBookI_BreakdownPaper","Book","35541D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableCharwichKoniingeLettersBookII_BreakdownPaper","Book","35541E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableCharwichKoniingeLettersBookIII_BreakdownPaper","Book","35541F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableChaurusPie_BreakdownPaper","Book","355420:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDeathOfAWanderer_BreakdownPaper","Book","355421:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDragonborn_BreakdownPaper","Book","355422:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDragonLanguage_BreakdownPaper","Book","355423:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDwarvenAutomatons_BreakdownPaper","Book","355424:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDwarvesI_BreakdownPaper","Book","355425:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDwarvesII_BreakdownPaper","Book","355426:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDwarvesIII_BreakdownPaper","Book","355427:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableDwemerHistory_BreakdownPaper","Book","355428:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableFalmer_BreakdownPaper","Book","355429:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableFeyfolkenI_BreakdownPaper","Book","35542A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableFeyfolkenII_BreakdownPaper","Book","35542B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableFeyfolkenIII_BreakdownPaper","Book","35542C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableFinalLesson_BreakdownPaper","Book","35542D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableForgeHammerAndAnvil_BreakdownPaper","Book","35542E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableGhostsInTheStorm_BreakdownPaper","Book","35542F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableGreatCollapse_BreakdownPaper","Book","355430:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableGreatHarbingers_BreakdownPaper","Book","355431:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableLostLegends_BreakdownPaper","Book","355432:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableLustyArgonianMaidVol01_BreakdownPaper","Book","355433:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableLustyArgonianMaidVol02_BreakdownPaper","Book","355434:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableMadnessofPelagius_BreakdownPaper","Book","355435:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableMagicFromTheSky_BreakdownPaper","Book","355436:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableOnOblivion_BreakdownPaper","Book","355437:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableOpusculusLamae_BreakdownPaper","Book","355438:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuablePallav2a_BreakdownPaper","Book","355439:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuablePhysicalitiesOfWerewolves_BreakdownPaper","Book","35543A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuablePrincessTalaraV5_BreakdownPaper","Book","35543B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableSaarthalNotes_BreakdownPaper","Book","35543C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableShezarr_BreakdownPaper","Book","35543D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableSkyrimRuleOutsiderView_BreakdownPaper","Book","35543E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableSnowPrince_BreakdownPaper","Book","35543F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableSongsOfSkyrim_BreakdownPaper","Book","355440:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableSongsOfSkyrimRevised_BreakdownPaper","Book","355441:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableSovngardeReexamination_BreakdownPaper","Book","355442:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableSteppingLightly_BreakdownPaper","Book","355443:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTaleOfDroZira_BreakdownPaper","Book","355444:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableThalmor_BreakdownPaper","Book","355445:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTheApprentice_BreakdownPaper","Book","355446:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTheDowry_BreakdownPaper","Book","355447:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTheDragonBreak_BreakdownPaper","Book","355448:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTheDragonWar_BreakdownPaper","Book","355449:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableThereBeDragons_BreakdownPaper","Book","35544A:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTheSeed_BreakdownPaper","Book","35544B:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTheThirdDoor_BreakdownPaper","Book","35544C:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableTheWraithsWeddingDowry_BreakdownPaper","Book","35544D:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableVarietiesofDaedra_BreakdownPaper","Book","35544E:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableWolfQueenV8_BreakdownPaper","Book","35544F:Wildlander.esp","033761:Skyrim.esm","2","1",""
"Book_Book3ValuableWordsofClanMotherAhnissi_BreakdownPaper","Book","355450:Wildlander.esp","033761:Skyrim.esm","2","1",""
